Format Version,1.0,
Take Name,Subject_01_trial,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3194 3194,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,1,
PosX_PosY_X,0.501692,
PosX_PosY_Y,-0.000067,
PosX_PosY_Z,0.500841,
NegX_PosY_X,-0.000059,
NegX_PosY_Y,-0.000028,
NegX_PosY_Z,0.501540,
NegX_NegY_X,-0.000048,
NegX_NegY_Y,0.000003,
NegX_NegY_Z,0.000010,
PosX_NegY_X,0.501703,
PosX_NegY_Y,-0.000036,
PosX_NegY_Z,-0.000689,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
17874,178.740000,17874,-37.701172,23.619141,191.601562,8.961914,-3.989258,-6.519531,0.020821,0.046774,0.000000,-8.774719
17875,178.750000,17875,-40.250000,20.392578,201.429688,8.695312,-4.026611,-6.540771,0.019990,0.043168,0.000000,-8.685934
17876,178.759000,17876,-42.546875,17.136719,209.976562,7.816162,-3.615723,-6.490723,0.017220,0.037224,0.000000,-8.369575
17877,178.770000,17877,-44.734375,16.611328,219.648438,6.530029,-2.750122,-6.635498,0.012521,0.029729,0.000000,-8.173409
17878,178.780000,17878,-47.525391,16.210938,235.835938,5.699707,-2.454102,-6.500244,0.010406,0.024168,0.000000,-7.817533
17879,178.789000,17879,-50.845703,18.037109,259.328125,5.219238,-2.460083,-6.612549,0.009486,0.020126,0.000000,-7.806976
17880,178.800000,17880,-52.513672,19.880859,280.609375,4.900635,-2.454102,-6.583740,0.008746,0.017464,0.000000,-7.674723
17881,178.810000,17881,-53.808594,18.781250,297.671875,4.139160,-2.199219,-6.520020,0.007388,0.013905,0.000000,-7.406991
17882,178.819000,17882,-56.037109,15.545898,313.437500,2.994385,-1.935486,-6.795898,0.006175,0.009553,0.000000,-7.427238
17883,178.830000,17883,-57.664062,13.019531,323.437500,1.486755,-0.930237,-7.031250,0.002876,0.004597,0.000000,-7.333762
17884,178.840000,17884,-59.085938,9.314941,335.296875,0.062836,-0.455795,-7.698242,0.001359,0.000187,0.000000,-7.721978
17885,178.849000,17885,-62.082031,7.640869,346.343750,-1.439026,-0.112251,-7.928711,0.000324,-0.004155,0.000000,-7.673242
17886,178.860000,17886,-63.599609,7.213135,361.875000,-2.470581,0.224174,-7.827148,-0.000619,-0.006827,0.000000,-7.388475
17887,178.870000,17887,-65.523438,7.291260,372.515625,-3.710205,0.616791,-7.618408,-0.001656,-0.009960,0.000000,-6.953731
17888,178.879000,17888,-67.535156,5.210693,384.140625,-5.170410,1.028870,-8.271973,-0.002678,-0.013460,0.000000,-7.349015
17889,178.889000,17889,-68.765625,2.172363,395.359375,-6.628906,1.537109,-8.677246,-0.003888,-0.016767,0.000000,-7.515822
17890,178.900000,17890,-70.769531,0.189217,409.078125,-8.025391,1.712036,-9.353516,-0.004185,-0.019618,0.000000,-7.964351
17891,178.909000,17891,-71.527344,-2.607178,425.812500,-9.125977,1.821655,-9.167480,-0.004278,-0.021432,0.000000,-7.645666
17892,178.919000,17892,-73.484375,-2.235474,439.109375,-10.333496,2.045654,-9.688965,-0.004659,-0.023533,0.000000,-7.970082
17893,178.930000,17893,-74.687500,-3.193481,451.750000,-11.816895,2.509766,-9.812988,-0.005556,-0.026158,0.000000,-7.877052
17894,178.939000,17894,-78.007812,-5.095703,465.453125,-13.340820,2.957397,-10.428711,-0.006354,-0.028662,0.000000,-8.225227
17895,178.949000,17895,-80.132812,-7.099365,478.625000,-15.233398,3.436768,-10.479492,-0.007181,-0.031827,0.000000,-7.980048
17896,178.960000,17896,-82.113281,-8.483887,491.875000,-17.206055,3.942993,-10.789062,-0.008016,-0.034981,0.000000,-7.984705
17897,178.969000,17897,-83.585938,-10.267578,501.328125,-19.270508,4.361328,-10.599609,-0.008700,-0.038439,0.000000,-7.475980
17898,178.979000,17898,-83.894531,-13.489258,507.906250,-21.242188,5.004883,-11.342285,-0.009854,-0.041823,0.000000,-7.966482
17899,178.990000,17899,-85.464844,-17.684570,513.187500,-22.958984,5.493896,-11.616699,-0.010705,-0.044738,0.000000,-7.982494
17900,179.000000,17900,-87.132812,-19.804688,516.562500,-24.420898,5.829102,-12.075195,-0.011284,-0.047276,0.000000,-8.179407
17901,179.009000,17901,-89.187500,-20.401367,519.500000,-25.608398,6.132568,-12.135742,-0.011805,-0.049294,0.000000,-7.980138
17902,179.020000,17902,-90.546875,-21.488281,521.781250,-26.520508,6.333496,-12.492188,-0.012138,-0.050827,0.000000,-8.150803
17903,179.030000,17903,-89.277344,-20.888672,524.187500,-27.055664,6.346924,-12.248047,-0.012108,-0.051614,0.000000,-7.892965
17904,179.039000,17904,-89.785156,-19.961914,523.531250,-27.382812,6.478027,-12.651367,-0.012374,-0.052304,0.000000,-8.202241
17905,179.050000,17905,-91.449219,-20.500977,519.062500,-27.740234,6.641846,-12.600586,-0.012796,-0.053443,0.000000,-7.975596
17906,179.060000,17906,-90.929688,-21.184570,512.375000,-27.677734,6.697021,-12.587402,-0.013071,-0.054019,0.000000,-7.952410
17907,179.069000,17907,-90.964844,-19.094727,506.406250,-27.488281,6.693848,-12.618652,-0.013218,-0.054281,0.000000,-7.933382
17908,179.080000,17908,-91.214844,-15.331543,501.218750,-27.290039,6.761963,-12.554199,-0.013491,-0.054447,0.000000,-7.794630
17909,179.090000,17909,-90.851562,-13.174805,494.062500,-26.931641,6.842773,-12.594727,-0.013850,-0.054511,0.000000,-7.824825
17910,179.099000,17910,-91.218750,-11.049316,484.921875,-26.403320,6.730957,-12.508301,-0.013880,-0.054449,0.000000,-7.694937
17911,179.110000,17911,-91.132812,-9.744141,473.812500,-25.920898,6.652588,-12.724121,-0.014041,-0.054707,0.000000,-7.875324
17912,179.120000,17912,-89.511719,-8.916504,461.125000,-25.099609,6.672363,-12.594238,-0.014470,-0.054431,0.000000,-7.851023
17913,179.129000,17913,-87.539062,-7.856201,448.265625,-24.371094,6.325439,-12.130371,-0.014111,-0.054368,0.000000,-7.481946
17914,179.139000,17914,-85.785156,-5.448242,437.718750,-23.623047,5.981689,-12.186523,-0.013666,-0.053969,0.000000,-7.631276
17915,179.150000,17915,-85.589844,-3.605835,426.609375,-23.194336,5.905762,-12.131836,-0.013843,-0.054369,0.000000,-7.528317
17916,179.159000,17916,-83.796875,-3.320801,413.234375,-22.705078,6.019043,-11.861816,-0.014566,-0.054945,0.000000,-7.305984
17917,179.169000,17917,-83.355469,-4.556396,400.375000,-22.152344,5.698242,-12.143066,-0.014232,-0.055329,0.000000,-7.595941
17918,179.180000,17918,-82.003906,-5.376221,389.156250,-21.545898,5.457520,-11.706543,-0.014024,-0.055366,0.000000,-7.241737
17919,179.189000,17919,-80.679688,-8.117188,377.921875,-20.852539,5.212158,-11.468262,-0.013792,-0.055177,0.000000,-7.128560
17920,179.199000,17920,-79.414062,-9.415527,366.921875,-19.953125,4.968750,-11.221191,-0.013542,-0.054380,0.000000,-7.030176
17921,179.210000,17921,-78.203125,-10.736328,355.531250,-19.026367,4.529785,-11.097168,-0.012741,-0.053515,0.000000,-7.048893
17922,179.219000,17922,-76.613281,-11.589844,345.156250,-17.873047,4.201904,-11.276855,-0.012174,-0.051782,0.000000,-7.450724
17923,179.229000,17923,-76.058594,-10.616211,332.359375,-16.623047,3.983521,-10.983887,-0.011986,-0.050015,0.000000,-7.307036
17924,179.240000,17924,-74.675781,-8.398926,315.968750,-15.202637,3.547607,-10.696289,-0.011228,-0.048114,0.000000,-7.197612
17925,179.250000,17925,-70.910156,-6.161133,300.750000,-13.799805,3.158081,-10.652832,-0.010501,-0.045885,0.000000,-7.463841
17926,179.259000,17926,-68.597656,-3.999634,282.312500,-12.246582,2.867676,-10.497070,-0.010158,-0.043380,0.000000,-7.561964
17927,179.270000,17927,-65.101562,-1.296204,262.984375,-11.053223,2.427246,-10.263672,-0.009230,-0.042030,0.000000,-7.539420
17928,179.280000,17928,-62.173828,1.019226,242.796875,-9.799316,2.281860,-9.862793,-0.009398,-0.040360,0.000000,-7.343870
17929,179.289000,17929,-57.431641,2.307617,220.578125,-8.865723,2.210571,-9.625977,-0.010022,-0.040193,0.000000,-7.294493
17930,179.300000,17930,-53.607422,4.079590,197.187500,-7.797607,2.063843,-9.472656,-0.010466,-0.039544,0.000000,-7.310099
17931,179.310000,17931,-48.085938,6.551758,173.132812,-6.805420,2.016968,-9.254883,-0.011650,-0.039308,0.000000,-7.288417
17932,179.319000,17932,-43.927734,8.479004,149.617188,-5.905518,2.171509,-8.602051,-0.014514,-0.039471,0.000000,-6.745124
17933,179.330000,17933,-39.832031,10.229492,131.000000,-4.981689,1.933289,-8.672363,-0.014758,-0.038028,0.000000,-7.006659
17934,179.340000,17934,-37.218750,12.127930,114.550781,-4.247559,1.901733,-8.434570,-0.016602,-0.037080,0.000000,-6.853150
17935,179.349000,17935,-33.373047,15.703125,100.480469,-3.562256,1.911438,-8.361816,-0.019023,-0.035452,0.000000,-6.879948
17936,179.360000,17936,-30.943359,16.792969,88.464844,-2.799316,1.806274,-8.038574,-0.020418,-0.031643,0.000000,-6.716547
17937,179.370000,17937,-28.990234,18.814453,77.269531,-2.259766,1.759338,-7.716553,-0.022769,-0.029245,0.000000,-6.440343
17938,179.379000,17938,-27.289062,19.128906,67.996094,-1.728577,1.729187,-7.387695,-0.025431,-0.025422,0.000000,-6.207500
17939,179.389000,17939,-25.147461,20.591797,59.117188,-1.489136,1.787231,-7.088379,-0.030232,-0.025190,0.000000,-5.832394
17940,179.400000,17940,-23.766602,19.964844,52.304688,-1.274658,1.797424,-6.924805,-0.034364,-0.024370,0.000000,-5.659534
17941,179.409000,17941,-22.441406,20.442383,45.060547,-1.113037,1.733521,-6.779053,-0.038471,-0.024701,0.000000,-5.438293
17942,179.419000,17942,-19.393555,20.335938,38.130859,-0.929962,1.859497,-6.833984,-0.048766,-0.024389,0.000000,-5.369294
17943,179.430000,17943,-19.300781,20.232422,34.562500,-0.683197,1.839844,-6.876465,-0.053232,-0.019767,0.000000,-5.417927
17944,179.439000,17944,-18.860352,20.886719,35.070312,-0.510345,1.878601,-6.536865,-0.053567,-0.014552,0.000000,-5.143576
17945,179.449000,17945,-18.614258,19.783203,35.068359,-0.091839,1.741516,-6.636475,-0.049661,-0.002619,0.000000,-5.605281
17946,179.460000,17946,-19.508789,20.412109,33.158203,0.350937,1.409180,-6.497803,-0.042499,0.010584,0.000000,-5.836791
17947,179.469000,17947,-18.741211,23.197266,30.084961,0.718445,1.290955,-6.327637,-0.042910,0.023881,0.000000,-5.779785
17948,179.479000,17948,-17.204102,24.943359,30.090820,1.110168,0.997101,-5.968506,-0.033136,0.036894,0.000000,-5.776700
17949,179.490000,17949,-16.406250,27.347656,33.548828,1.642761,0.855438,-5.908203,-0.025498,0.048966,0.000000,-6.014237
17950,179.500000,17950,-15.613770,29.738281,43.585938,2.353027,0.419693,-5.726562,-0.009629,0.053986,0.000000,-6.283134
17951,179.509000,17951,-16.948242,30.111328,60.533203,3.329102,-0.040083,-5.841553,0.000662,0.054996,0.000000,-6.793581
17952,179.520000,17952,-18.395508,30.401367,81.988281,4.192871,-0.617065,-5.755371,0.007526,0.051140,0.000000,-6.924924
17953,179.530000,17953,-22.359375,29.421875,108.656250,5.200439,-1.309387,-5.905273,0.012051,0.047861,0.000000,-7.329979
17954,179.539000,17954,-26.549805,29.372070,137.000000,6.329102,-2.085571,-6.100586,0.015223,0.046198,0.000000,-7.774264
17955,179.550000,17955,-31.138672,27.609375,163.289062,7.235352,-2.734375,-6.332031,0.016746,0.044310,0.000000,-8.174124
17956,179.560000,17956,-36.539062,26.026367,188.320312,7.951172,-3.179688,-6.258057,0.016884,0.042222,0.000000,-8.240233
17957,179.569000,17957,-41.113281,24.638672,209.664062,8.653809,-3.760864,-6.558594,0.017938,0.041275,0.000000,-8.697488
17958,179.580000,17958,-43.921875,25.152344,225.875000,9.105469,-3.873047,-6.245361,0.017147,0.040312,0.000000,-8.447223
17959,179.590000,17959,-47.402344,26.182617,238.812500,9.314453,-4.118652,-6.249512,0.017246,0.039003,0.000000,-8.549911
17960,179.599000,17960,-50.607422,27.328125,250.890625,9.716797,-4.352295,-6.506592,0.017347,0.038729,0.000000,-8.940649
17961,179.610000,17961,-54.265625,28.059570,264.734375,10.288086,-4.337891,-6.331299,0.016386,0.038862,0.000000,-8.899944
17962,179.620000,17962,-58.376953,28.659180,278.546875,10.810547,-4.564697,-6.444824,0.016388,0.038811,0.000000,-9.180117
17963,179.629000,17963,-61.535156,29.200195,291.671875,11.220215,-4.697754,-6.144531,0.016106,0.038469,0.000000,-8.982011
17964,179.639000,17964,-64.253906,29.868164,301.015625,11.642090,-5.058105,-5.646729,0.016803,0.038676,0.000000,-8.633703
17965,179.650000,17965,-65.792969,28.545898,305.968750,11.907715,-5.272705,-5.484619,0.017233,0.038918,0.000000,-8.537081
17966,179.659000,17966,-65.566406,27.670898,305.718750,11.926758,-5.165771,-5.558594,0.016897,0.039012,0.000000,-8.584042
17967,179.669000,17967,-64.761719,25.604492,302.515625,11.647461,-5.084473,-5.492188,0.016807,0.038502,0.000000,-8.415987
17968,179.680000,17968,-64.507812,22.632812,295.171875,11.066895,-4.889404,-5.678467,0.016565,0.037493,0.000000,-8.471966
17969,179.689000,17969,-62.689453,21.563477,287.843750,10.570801,-4.642822,-5.928467,0.016130,0.036724,0.000000,-8.578492
17970,179.699000,17970,-63.568359,19.365234,281.062500,10.065430,-4.500732,-5.846924,0.016013,0.035812,0.000000,-8.433539
17971,179.710000,17971,-62.835938,18.277344,275.000000,9.539062,-4.207031,-6.000244,0.015298,0.034688,0.000000,-8.459478
17972,179.719000,17972,-60.085938,18.391602,269.203125,8.854980,-3.500732,-6.385498,0.013004,0.032893,0.000000,-8.601089
17973,179.729000,17973,-60.080078,16.449219,268.406250,8.461426,-3.364990,-6.407715,0.012537,0.031525,0.000000,-8.507943
17974,179.740000,17974,-60.623047,16.354492,269.781250,8.265625,-3.214111,-6.216309,0.011914,0.030638,0.000000,-8.268537
17975,179.750000,17975,-61.386719,16.675781,272.609375,7.980713,-3.094116,-6.511963,0.011350,0.029275,0.000000,-8.498345
17976,179.759000,17976,-61.978516,17.519531,276.093750,7.707520,-3.087646,-6.350098,0.011183,0.027916,0.000000,-8.276236
17977,179.770000,17977,-62.179688,16.455078,278.906250,7.502930,-3.119263,-6.496094,0.011184,0.026901,0.000000,-8.352838
17978,179.780000,17978,-62.705078,17.256836,282.000000,7.160889,-2.964966,-6.533691,0.010514,0.025393,0.000000,-8.307415
17979,179.789000,17979,-63.841797,16.860352,284.453125,6.820068,-2.860474,-6.695557,0.010056,0.023976,0.000000,-8.395781
17980,179.800000,17980,-63.945312,16.659180,286.109375,6.388428,-2.668701,-6.367188,0.009328,0.022329,0.000000,-7.950387
17981,179.810000,17981,-65.542969,16.675781,286.062500,5.879883,-2.485474,-6.129150,0.008689,0.020555,0.000000,-7.621245
17982,179.819000,17982,-66.386719,17.250977,285.750000,5.175781,-2.224365,-6.005615,0.007784,0.018113,0.000000,-7.342363
17983,179.830000,17983,-67.125000,16.021484,284.640625,4.560059,-1.987366,-5.901123,0.006982,0.016020,0.000000,-7.088355
17984,179.840000,17984,-67.425781,15.562500,283.359375,3.954590,-1.805542,-5.854248,0.006372,0.013956,0.000000,-6.894412
17985,179.849000,17985,-66.582031,14.675293,280.765625,3.369019,-1.606567,-6.010986,0.005722,0.011999,0.000000,-6.893904
17986,179.860000,17986,-64.703125,14.041016,275.078125,2.771240,-1.297485,-5.828857,0.004717,0.010074,0.000000,-6.546929
17987,179.870000,17987,-61.271484,14.944336,267.718750,2.019409,-0.616211,-6.232666,0.002302,0.007543,0.000000,-6.729236
17988,179.879000,17988,-58.781250,14.834473,261.906250,1.579590,-0.496063,-6.355469,0.001894,0.006031,0.000000,-6.738083
17989,179.889000,17989,-56.085938,14.507812,254.523438,0.960815,-0.200905,-6.439941,0.000789,0.003775,0.000000,-6.663115
17990,179.900000,17990,-53.708984,14.560547,246.046875,0.240723,0.083622,-6.381348,-0.000340,0.000978,0.000000,-6.428946
17991,179.909000,17991,-50.738281,13.575195,240.218750,-0.465149,0.168205,-6.512207,-0.000700,-0.001936,0.000000,-6.404454
17992,179.919000,17992,-48.767578,13.173828,231.484375,-1.463684,0.682770,-6.477295,-0.002950,-0.006323,0.000000,-6.130079
17993,179.930000,17993,-47.474609,11.717285,218.585938,-2.738281,1.145996,-6.787598,-0.005243,-0.012527,0.000000,-6.131440
17994,179.939000,17994,-45.695312,9.972656,204.710938,-3.499146,1.525635,-7.284424,-0.007453,-0.017093,0.000000,-6.429027
17995,179.949000,17995,-42.673828,10.033203,191.406250,-4.205078,1.886719,-7.335205,-0.009857,-0.021969,0.000000,-6.298788
17996,179.960000,17996,-40.591797,12.274902,178.007812,-4.761963,2.210449,-7.380127,-0.012418,-0.026751,0.000000,-6.141812
17997,179.969000,17997,-37.080078,12.971680,162.906250,-4.893066,2.368164,-7.357666,-0.014537,-0.030036,0.000000,-6.055357
17998,179.979000,17998,-33.142578,15.997070,145.703125,-4.849365,2.448120,-7.261963,-0.016802,-0.033283,0.000000,-5.890110
17999,179.990000,17999,-28.556641,17.770508,128.406250,-4.696777,2.545044,-6.929688,-0.019820,-0.036577,0.000000,-5.532942
18000,180.000000,18000,-24.622070,20.852539,112.140625,-4.491699,2.623413,-6.595459,-0.023394,-0.040054,0.000000,-5.121419
18001,180.009000,18001,-23.131836,24.129883,102.035156,-4.516602,2.681763,-6.748535,-0.026283,-0.044265,0.000000,-5.090402
18002,180.020000,18002,-24.265625,25.038086,98.429688,-5.106445,3.153442,-6.421387,-0.032038,-0.051879,0.000000,-4.360350
18003,180.030000,18003,-28.404297,22.749023,100.820312,-5.999512,3.621460,-6.366699,-0.035920,-0.059507,0.000000,-3.859302
18004,180.039000,18004,-32.914062,22.093750,107.539062,-6.832520,4.068115,-6.637939,-0.037829,-0.063535,0.000000,-3.710948
18005,180.050000,18005,-36.523438,20.417969,115.496094,-7.328857,4.162109,-6.693115,-0.036037,-0.063455,0.000000,-3.639705
18006,180.060000,18006,-39.683594,19.198242,122.105469,-7.640625,4.292236,-7.039551,-0.035152,-0.062574,0.000000,-3.881536
18007,180.069000,18007,-39.710938,19.833984,123.300781,-7.400391,4.114746,-6.482422,-0.033372,-0.060019,0.000000,-3.437119
18008,180.080000,18008,-37.453125,22.897461,118.652344,-6.696533,3.755371,-6.291992,-0.031650,-0.056438,0.000000,-3.453493
18009,180.090000,18009,-36.433594,25.254883,112.191406,-5.801025,3.322266,-6.483887,-0.029612,-0.051707,0.000000,-3.852173
18010,180.099000,18010,-36.070312,27.756836,110.023438,-5.070801,2.999146,-6.616943,-0.027259,-0.046088,0.000000,-4.197894
18011,180.110000,18011,-38.712891,28.366211,118.707031,-4.476074,2.730225,-6.754395,-0.023000,-0.037707,0.000000,-4.642238
18012,180.120000,18012,-40.990234,26.580078,133.257812,-3.468262,2.166260,-7.033691,-0.016256,-0.026027,0.000000,-5.534761
18013,180.129000,18013,-42.507812,29.348633,157.531250,-2.736450,1.632141,-7.206787,-0.010361,-0.017371,0.000000,-6.164317
18014,180.139000,18014,-45.494141,30.264648,183.843750,-3.255371,1.710083,-7.857178,-0.009302,-0.017707,0.000000,-6.770084
18015,180.150000,18015,-49.542969,22.927734,204.585938,-4.624756,2.033447,-8.767090,-0.009939,-0.022605,0.000000,-7.419263
18016,180.159000,18016,-54.640625,15.419922,223.460938,-6.509277,2.617065,-9.390625,-0.011712,-0.029129,0.000000,-7.618387
18017,180.169000,18017,-58.431641,7.081055,235.562500,-8.423340,3.228149,-9.649414,-0.013704,-0.035758,0.000000,-7.462953
18018,180.180000,18018,-62.068359,0.373413,245.210938,-10.105469,3.695312,-9.576172,-0.015070,-0.041211,0.000000,-7.012625
18019,180.189000,18019,-63.277344,-4.408203,252.187500,-11.223633,4.393066,-9.579590,-0.017420,-0.044505,0.000000,-6.840215
18020,180.199000,18020,-65.578125,-4.722168,262.031250,-11.637695,4.557617,-9.650391,-0.017393,-0.044413,0.000000,-6.819978
18021,180.210000,18021,-65.738281,-2.536377,272.593750,-11.113770,4.022949,-9.554199,-0.014758,-0.040770,0.000000,-6.911452
18022,180.219000,18022,-66.511719,4.077881,283.562500,-10.190918,3.441528,-9.382812,-0.012137,-0.035939,0.000000,-6.942964
18023,180.229000,18023,-67.136719,12.535645,297.531250,-9.752930,3.356934,-9.628418,-0.011283,-0.032780,0.000000,-7.286274
18024,180.240000,18024,-69.531250,11.947754,304.578125,-10.134277,3.632690,-8.913574,-0.011927,-0.033273,0.000000,-6.457550
18025,180.250000,18025,-70.320312,11.640625,310.906250,-11.035645,3.856201,-9.299316,-0.012403,-0.035495,0.000000,-6.658911
18026,180.259000,18026,-70.996094,10.038086,318.687500,-12.176270,4.398438,-9.129883,-0.013802,-0.038208,0.000000,-6.278752
18027,180.270000,18027,-73.582031,8.519531,333.437500,-12.899902,4.332275,-9.090332,-0.012993,-0.038688,0.000000,-6.132927
18028,180.280000,18028,-73.386719,9.489258,348.984375,-13.458496,4.431885,-9.180664,-0.012699,-0.038565,0.000000,-6.230016
18029,180.289000,18029,-72.515625,10.959961,362.625000,-13.796387,4.302490,-9.407715,-0.011865,-0.038046,0.000000,-6.518756
18030,180.300000,18030,-71.261719,10.578613,369.796875,-14.142090,4.222656,-9.620605,-0.011419,-0.038243,0.000000,-6.774559
18031,180.310000,18031,-70.253906,9.609375,378.812500,-14.389160,4.015381,-9.412598,-0.010600,-0.037985,0.000000,-6.642151
18032,180.319000,18032,-71.808594,8.151855,391.390625,-14.864258,4.001465,-9.510254,-0.010224,-0.037978,0.000000,-6.699760
18033,180.330000,18033,-75.011719,6.376465,401.609375,-15.378906,4.032959,-9.785156,-0.010042,-0.038293,0.000000,-6.848685
18034,180.340000,18034,-77.222656,7.132568,414.687500,-16.047852,4.077393,-9.680176,-0.009832,-0.038699,0.000000,-6.621632
18035,180.349000,18035,-78.113281,4.978027,422.406250,-17.127930,4.539307,-9.430664,-0.010746,-0.040548,0.000000,-6.209794
18036,180.360000,18036,-78.582031,-0.854401,427.453125,-18.388672,5.064453,-9.629395,-0.011848,-0.043019,0.000000,-6.258986
18037,180.370000,18037,-78.355469,-1.710144,433.296875,-19.341797,5.292480,-9.772949,-0.012214,-0.044639,0.000000,-6.296154
18038,180.379000,18038,-78.085938,-1.830688,439.687500,-20.121094,5.353271,-9.706543,-0.012175,-0.045762,0.000000,-6.155443
18039,180.389000,18039,-81.804688,-1.443848,450.484375,-21.273438,5.302490,-9.874023,-0.011771,-0.047223,0.000000,-6.027917
18040,180.400000,18040,-84.738281,-2.038574,460.984375,-22.704102,5.611816,-10.360352,-0.012174,-0.049251,0.000000,-6.211693
18041,180.409000,18041,-85.195312,-3.962036,472.031250,-24.524414,5.939697,-10.803223,-0.012583,-0.051955,0.000000,-6.426750
18042,180.419000,18042,-86.945312,-8.426758,482.687500,-26.225586,6.225830,-10.976074,-0.012898,-0.054332,0.000000,-6.360814
18043,180.430000,18043,-88.414062,-10.928711,493.281250,-27.822266,6.455811,-11.780762,-0.013087,-0.056402,0.000000,-6.937022
18044,180.439000,18044,-89.246094,-11.526367,503.203125,-29.241211,6.634277,-11.975586,-0.013184,-0.058110,0.000000,-6.941447
18045,180.449000,18045,-90.656250,-11.625000,511.125000,-30.832031,7.088867,-12.370605,-0.013869,-0.060322,0.000000,-7.063277
18046,180.460000,18046,-93.406250,-14.152344,513.906250,-32.001953,7.601807,-12.856445,-0.014792,-0.062272,0.000000,-7.249198
18047,180.469000,18047,-95.675781,-16.942383,514.500000,-33.265625,8.045898,-13.367188,-0.015638,-0.064656,0.000000,-7.446103
18048,180.479000,18048,-97.175781,-18.297852,514.531250,-34.177734,8.391113,-13.891602,-0.016308,-0.066425,0.000000,-7.735107
18049,180.490000,18049,-98.691406,-19.941406,513.312500,-34.833984,8.522949,-14.142578,-0.016604,-0.067861,0.000000,-7.776368
18050,180.500000,18050,-97.449219,-22.368164,510.078125,-35.205078,8.701660,-14.770996,-0.017059,-0.069019,0.000000,-8.426739
18051,180.509000,18051,-97.066406,-24.041016,505.484375,-35.214844,8.781738,-14.446777,-0.017373,-0.069666,0.000000,-8.102256
18052,180.520000,18052,-98.140625,-26.313477,498.796875,-35.019531,8.889648,-14.539551,-0.017822,-0.070208,0.000000,-8.118258
18053,180.530000,18053,-96.843750,-26.094727,489.531250,-34.519531,8.971680,-14.744141,-0.018327,-0.070515,0.000000,-8.393396
18054,180.539000,18054,-96.367188,-24.727539,481.546875,-33.677734,8.835449,-14.315430,-0.018348,-0.069937,0.000000,-8.029541
18055,180.550000,18055,-94.277344,-23.017578,472.250000,-32.458984,8.601074,-13.851074,-0.018213,-0.068733,0.000000,-7.790363
18056,180.560000,18056,-94.093750,-21.076172,461.984375,-31.130859,8.431152,-13.718750,-0.018250,-0.067385,0.000000,-7.762871
18057,180.569000,18057,-92.878906,-19.120117,453.531250,-29.666992,8.192871,-13.047852,-0.018065,-0.065413,0.000000,-7.317730
18058,180.580000,18058,-92.156250,-16.922852,446.218750,-28.301758,8.087402,-12.723145,-0.018124,-0.063426,0.000000,-7.184780
18059,180.590000,18059,-92.320312,-17.115234,436.609375,-27.152344,7.901367,-12.916992,-0.018097,-0.062189,0.000000,-7.485412
18060,180.599000,18060,-91.933594,-19.253906,426.234375,-26.181641,7.753418,-12.824219,-0.018191,-0.061425,0.000000,-7.527394
18061,180.610000,18061,-91.148438,-19.640625,416.343750,-24.925781,7.569580,-12.961914,-0.018181,-0.059868,0.000000,-7.862103
18062,180.620000,18062,-91.015625,-19.576172,405.906250,-23.586914,7.342529,-12.526855,-0.018089,-0.058109,0.000000,-7.592122
18063,180.629000,18063,-89.937500,-20.020508,392.968750,-22.293945,7.114990,-12.276367,-0.018106,-0.056732,0.000000,-7.536509
18064,180.639000,18064,-88.160156,-20.025391,380.671875,-20.798828,6.979492,-11.932617,-0.018335,-0.054637,0.000000,-7.482956
18065,180.650000,18065,-86.554688,-20.106445,369.765625,-19.282227,6.485352,-11.562988,-0.017539,-0.052147,0.000000,-7.402056
18066,180.659000,18066,-85.265625,-17.703125,357.156250,-17.541992,5.935059,-11.233887,-0.016618,-0.049116,0.000000,-7.340186
18067,180.669000,18067,-84.570312,-15.552734,346.125000,-15.704590,5.491455,-11.388184,-0.015866,-0.045373,0.000000,-7.797761
18068,180.680000,18068,-83.855469,-12.214355,332.968750,-14.062012,4.687988,-11.153809,-0.014079,-0.042232,0.000000,-7.784376
18069,180.689000,18069,-83.269531,-9.303711,317.046875,-12.134766,4.164062,-11.362305,-0.013134,-0.038274,0.000000,-8.297411
18070,180.699000,18070,-79.617188,-7.971680,301.468750,-10.040039,3.510132,-11.617676,-0.011643,-0.033304,0.000000,-9.058943
18071,180.710000,18071,-75.289062,-5.371094,283.796875,-8.059082,2.921021,-11.207520,-0.010293,-0.028397,0.000000,-9.124791
18072,180.719000,18072,-70.886719,-1.968567,261.750000,-6.056885,2.205566,-10.635742,-0.008426,-0.023140,0.000000,-9.012013
18073,180.729000,18073,-67.304688,1.028564,237.546875,-4.230957,1.830566,-9.886719,-0.007706,-0.017811,0.000000,-8.680026
18074,180.740000,18074,-61.603516,5.836426,210.468750,-2.609009,1.438232,-9.399902,-0.006833,-0.012396,0.000000,-8.596372
